행정구역,,,총인구수,세대수,세대당 인구
경기도,광명시,광명6동,"12,480","4,868",2.56
경기도,광명시,광명7동,"25,265","10,343",2.44
경기도,광명시,철산1동,"9,980","3,765",2.65
경기도,광명시,철산2동,"15,691","6,719",2.34
경기도,광명시,철산3동,"35,267","12,559",2.81
경기도,광명시,철산4동,"8,965","3,632",2.47
경기도,광명시,하안1동,"24,285","9,741",2.49
경기도,광명시,하안2동,"12,475","6,419",1.94
경기도,광명시,하안3동,"18,135","8,535",2.12
경기도,광명시,하안4동,"11,272","4,986",2.26
경기도,광명시,소하1동,"29,041","11,172",2.6
경기도,광명시,소하2동,"24,980","10,588",2.36
경기도,광명시,일직동,"21,076","9,017",2.34
경기도,광명시,학온동,"1,641",872,1.88
경기도,평택시,,"612,095","293,634",2.08
경기도,평택시,팽성읍,"26,902","15,351",1.75
경기도,평택시,안중읍,"41,093","19,289",2.13
경기도,평택시,포승읍,"21,530","13,131",1.64
경기도,평택시,청북읍,"25,941","11,287",2.3
경기도,평택시,진위면,"10,586","5,959",1.78
경기도,평택시,서탄면,"3,330","1,823",1.83
경기도,평택시,고덕면,"12,871","6,655",1.93
경기도,평택시,오성면,"6,025","3,110",1.94
경기도,평택시,현덕면,"11,859","5,752",2.06
경기도,평택시,중앙동,"44,948","23,022",1.95
경기도,평택시,서정동,"24,408","13,018",1.87
경기도,평택시,송탄동,"23,336","10,160",2.3
경기도,평택시,지산동,"12,065","7,426",1.62
경기도,평택시,송북동,"20,278","9,364",2.17
경기도,평택시,신장1동,"6,651","3,711",1.79
경기도,평택시,신장2동,"4,577","2,898",1.58
경기도,평택시,신평동,"19,231","11,147",1.73
경기도,평택시,원평동,"12,424","6,828",1.82
경기도,평택시,통복동,"6,647","3,540",1.88
경기도,평택시,비전1동,"50,385","22,136",2.28
경기도,평택시,비전2동,"55,845","22,718",2.46
경기도,평택시,용이동,"25,422","11,258",2.26
경기도,평택시,세교동,"37,325","16,042",2.33
경기도,평택시,동삭동,"43,213","19,058",2.27
경기도,평택시,고덕동,"65,203","28,951",2.25
경기도,송탄출장소,,0,0,0
경기도,안중출장소,,0,0,0
경기도,동두천시,,"86,331","43,542",1.98
경기도,동두천시,생연1동,"5,984","3,181",1.88
경기도,동두천시,생연2동,"10,498","4,955",2.12
경기도,동두천시,중앙동,"4,271","2,793",1.53
경기도,동두천시,보산동,"2,519","1,493",1.69
경기도,동두천시,불현동,"25,068","12,408",2.02
경기도,동두천시,송내동,"25,458","11,870",2.14
경기도,동두천시,소요동,"8,068","4,279",1.89
경기도,동두천시,상패동,"4,465","2,563",1.74
경기도,안산시,,"611,860","287,889",2.13
경기도,안산시,상록구,"322,329","151,664",2.13
경기도,안산시,상록구 일동,"22,225","10,922",2.03
경기도,안산시,상록구 이동,"22,151","13,320",1.66
경기도,안산시,상록구 사동,"28,783","15,165",1.9
경기도,안산시,상록구 사이동,"29,690","12,837",2.31
경기도,안산시,상록구 해양동,"39,189","14,960",2.62
경기도,안산시,상록구 본오1동,"34,054","17,108",1.99
경기도,안산시,상록구 본오2동,"23,825","10,742",2.22
경기도,안산시,상록구 본오3동,"17,776","8,800",2.02
경기도,안산시,상록구 부곡동,"19,794","9,266",2.14
경기도,안산시,상록구 월피동,"34,842","16,710",2.09
경기도,안산시,상록구 성포동,"24,159","9,585",2.52
경기도,안산시,상록구 반월동,"17,767","8,244",2.16
경기도,안산시,상록구 안산동,"8,074","4,005",2.02
경기도,안산시,단원구,"289,531","136,225",2.13
경기도,안산시,단원구 와동,"34,997","17,190",2.04
경기도,안산시,단원구 고잔동,"19,497","10,023",1.95
경기도,안산시,단원구 중앙동,"23,433","12,041",1.95
경기도,안산시,단원구 호수동,"41,754","16,016",2.61
경기도,안산시,단원구 원곡동,"5,354","3,797",1.41
경기도,안산시,단원구 백운동,"23,753","9,554",2.49
경기도,안산시,단원구 신길동,"20,384","9,646",2.11
경기도,안산시,단원구 초지동,"45,952","21,093",2.18
경기도,안산시,단원구 선부1동,"16,623","8,135",2.04
경기도,안산시,단원구 선부2동,"17,046","8,535",2
경기도,안산시,단원구 선부3동,"31,616","14,650",2.16
경기도,안산시,단원구 대부동,"9,122","5,545",1.65
경기도,고양시,,"1,059,998","466,481",2.27
경기도,고양시,덕양구,"485,174","219,056",2.21
경기도,고양시,덕양구 주교동,"10,260","5,292",1.94
경기도,고양시,덕양구 원신동,"22,297","9,344",2.39
경기도,고양시,덕양구 흥도동,"29,424","13,069",2.25
경기도,고양시,덕양구 성사1동,"23,702","11,468",2.07
경기도,고양시,덕양구 성사2동,"10,171","4,598",2.21
경기도,고양시,덕양구 효자동,"26,261","10,784",2.44
경기도,고양시,덕양구 삼송1동,"22,195","10,215",2.17
경기도,고양시,덕양구 삼송2동,"28,070","14,202",1.98
경기도,고양시,덕양구 창릉동,"22,696","10,034",2.26
경기도,고양시,덕양구 고양동,"27,152","12,292",2.21
경기도,고양시,덕양구 관산동,"33,102","16,059",2.06
경기도,고양시,덕양구 능곡동,"17,080","7,437",2.3
경기도,고양시,덕양구 화정1동,"34,800","15,684",2.22
경기도,고양시,덕양구 화정2동,"31,412","13,130",2.39
경기도,고양시,덕양구 행주동,"11,753","6,496",1.81
경기도,고양시,덕양구 행신1동,"19,849","8,489",2.34
경기도,고양시,덕양구 행신2동,"29,327","13,056",2.25
경기도,고양시,덕양구 행신3동,"22,232","8,851",2.51
경기도,고양시,덕양구 행신4동,"18,806","9,543",1.97
경기도,고양시,덕양구 화전동,"27,699","12,117",2.29
경기도,고양시,덕양구 대덕동,"16,886","6,896",2.45
경기도,고양시,일산동구,"297,178","133,064",2.23
경기도,고양시,일산동구 식사동,"40,426","14,988",2.7
경기도,고양시,일산동구 중산1동,"19,970","8,937",2.23
경기도,고양시,일산동구 중산2동,"22,806","9,441",2.42
경기도,고양시,일산동구 정발산동,"21,015","9,838",2.14
경기도,고양시,일산동구 풍산동,"41,718","16,712",2.5
경기도,고양시,일산동구 백석1동,"28,099","12,661",2.22
경기도,고양시,일산동구 백석2동,"19,902","11,664",1.71
경기도,고양시,일산동구 마두1동,"22,421","8,646",2.59
경기도,고양시,일산동구 마두2동,"15,165","5,699",2.66
경기도,고양시,일산동구 장항1동,"18,282","7,767",2.35
경기도,고양시,일산동구 장항2동,"26,529","16,179",1.64
경기도,고양시,일산동구 고봉동,"20,845","10,532",1.98
경기도,고양시,일산서구,"277,646","114,361",2.43
경기도,고양시,일산서구 일산1동,"24,647","9,901",2.49
경기도,고양시,일산서구 일산2동,"18,430","8,316",2.22
경기도,고양시,일산서구 일산3동,"33,022","11,944",2.76
경기도,고양시,일산서구 탄현1동,"28,965","12,235",2.37
경기도,고양시,일산서구 탄현2동,"18,451","7,145",2.58
경기도,고양시,일산서구 주엽1동,"25,869","10,886",2.38
경기도,고양시,일산서구 주엽2동,"26,300","11,271",2.33
경기도,고양시,일산서구 대화동,"33,365","15,969",2.09
경기도,고양시,일산서구 송포동,"19,885","7,872",2.53
경기도,고양시,일산서구 덕이동,"30,605","11,773",2.6
경기도,고양시,일산서구 가좌동,"18,107","7,049",2.57
경기도,과천시,,"79,951","28,753",2.78
경기도,과천시,중앙동,"11,510","4,242",2.71
경기도,과천시,원문동,"16,259","5,309",3.06
경기도,과천시,갈현동,"18,131","5,826",3.11
경기도,과천시,별양동,"12,366","4,551",2.72
경기도,과천시,부림동,"8,866","3,282",2.7
경기도,과천시,과천동,"6,057","2,784",2.18
경기도,과천시,문원동,"6,762","2,759",2.45
경기도,구리시,,"186,118","81,890",2.27
경기도,구리시,갈매동,"30,489","12,558",2.43
경기도,구리시,동구동,"35,081","13,673",2.57
경기도,구리시,인창동,"23,538","9,858",2.39
경기도,구리시,교문1동,"14,594","7,979",1.83
경기도,구리시,교문2동,"20,577","7,899",2.61
경기도,구리시,수택1동,"16,863","8,580",1.97
경기도,구리시,수택2동,"24,054","11,859",2.03
경기도,구리시,수택3동,"20,922","9,484",2.21
경기도,남양주시,,"729,552","308,853",2.36
경기도,남양주시,와부읍,"59,582","23,798",2.5
경기도,남양주시,진접읍,"94,735","39,967",2.37
경기도,남양주시,화도읍,"63,490","28,679",2.21
경기도,남양주시,화도읍동부출장소,"12,909","5,593",2.31
경기도,남양주시,화도읍남부출장소,"35,283","14,607",2.42
경기도,남양주시,진건읍,"19,657","9,525",2.06
경기도,남양주시,오남읍,"50,516","21,696",2.33
경기도,남양주시,퇴계원읍,"26,289","11,320",2.32
경기도,남양주시,별내면,"17,819","8,084",2.2
경기도,남양주시,수동면,"8,418","4,756",1.77
경기도,남양주시,조안면,"3,700","1,909",1.94
경기도,남양주시,호평동,"55,583","21,910",2.54
경기도,남양주시,평내동,"37,367","14,626",2.55
경기도,남양주시,금곡동,"16,902","8,688",1.95
경기도,남양주시,양정동,"2,142","1,303",1.64
경기도,남양주시,다산1동,"105,727","42,179",2.51
경기도,남양주시,다산2동,"36,567","14,354",2.55
경기도,남양주시,별내동,"82,866","35,859",2.31
경기도,풍양출장소,,0,0,0
경기도,오산시,,"250,128","115,605",2.16
경기도,오산시,중앙동,"32,940","13,984",2.36
경기도,오산시,대원1동,"45,011","21,374",2.11
경기도,오산시,대원2동,"24,457","10,390",2.35
경기도,오산시,남촌동,"28,980","17,010",1.7
경기도,오산시,신장1동,"35,516","15,905",2.23
경기도,오산시,신장2동,"22,598","9,883",2.29
경기도,오산시,세마동,"31,960","13,750",2.32
경기도,오산시,초평동,"28,666","13,309",2.15
경기도,시흥시,,"514,778","229,833",2.24
경기도,시흥시,대야동,"41,297","18,357",2.25
경기도,시흥시,신천동,"32,394","16,022",2.02
경기도,시흥시,신현동,"8,792","4,287",2.05
경기도,시흥시,은행동,"57,180","21,975",2.6
경기도,시흥시,매화동,"10,990","5,170",2.13
경기도,시흥시,목감동,"40,628","17,304",2.35
경기도,시흥시,군자동,"21,236","9,927",2.14
경기도,시흥시,월곶동,"17,490","8,693",2.01
경기도,시흥시,정왕본동,"17,322","11,873",1.46
경기도,시흥시,정왕1동,"20,301","12,571",1.61
경기도,시흥시,정왕2동,"26,531","11,161",2.38
경기도,시흥시,정왕3동,"21,354","10,959",1.95
경기도,시흥시,정왕4동,"19,299","7,368",2.62
경기도,시흥시,배곧1동,"35,247","12,265",2.87
경기도,시흥시,배곧2동,"35,374","15,607",2.27
경기도,시흥시,과림동,"1,704","1,124",1.52
경기도,시흥시,연성동,"23,542","9,762",2.41
경기도,시흥시,장곡동,"46,840","18,140",2.58
경기도,시흥시,능곡동,"26,050","10,971",2.37
경기도,시흥시,거북섬동,"11,207","6,297",1.78
경기도,군포시,,"251,038","111,651",2.25
경기도,군포시,군포1동,"30,300","14,812",2.05
경기도,군포시,군포2동,"40,589","16,107",2.52
경기도,군포시,산본1동,"14,175","8,275",1.71
경기도,군포시,산본2동,"24,759","9,803",2.53
경기도,군포시,금정동,"18,632","9,618",1.94
경기도,군포시,재궁동,"16,870","8,289",2.04
경기도,군포시,오금동,"19,555","8,610",2.27
경기도,군포시,수리동,"14,898","6,983",2.13
경기도,군포시,궁내동,"19,292","6,911",2.79
경기도,군포시,대야동,"8,907","3,762",2.37
경기도,군포시,광정동,"22,890","10,240",2.24
경기도,군포시,송부동,"20,171","8,241",2.45
경기도,의왕시,,"160,842","66,223",2.43
경기도,의왕시,고천동,"15,055","6,690",2.25
경기도,의왕시,부곡동,"28,754","12,554",2.29
경기도,의왕시,오전동,"33,061","12,504",2.64
경기도,의왕시,내손1동,"19,624","8,222",2.39
경기도,의왕시,내손2동,"26,798","10,294",2.6
경기도,의왕시,청계동,"37,550","15,959",2.35
경기도,하남시,,"328,048","141,010",2.33
경기도,하남시,천현동,"5,701","3,197",1.78
경기도,하남시,신장1동,"7,014","4,003",1.75
경기도,하남시,신장2동,"44,670","18,716",2.39
경기도,하남시,덕풍1동,"13,998","6,303",2.22
경기도,하남시,덕풍2동,"17,211","8,417",2.04
경기도,하남시,덕풍3동,"27,623","11,762",2.35
경기도,하남시,감북동,"3,222","1,791",1.8
경기도,하남시,감일동,"39,631","14,768",2.68
경기도,하남시,위례동,"35,343","12,277",2.88
경기도,하남시,춘궁동,846,581,1.46
경기도,하남시,초이동,"2,947","1,707",1.73
경기도,하남시,미사1동,"53,895","28,043",1.92
경기도,하남시,미사2동,"46,419","18,442",2.52
경기도,하남시,미사3동,"29,528","11,003",2.68
경기도,용인시,,"1,090,978","448,954",2.43
경기도,용인시,처인구,"282,534","129,426",2.18
경기도,용인시,처인구 포곡읍,"30,742","14,099",2.18
경기도,용인시,처인구 모현읍,"34,396","15,805",2.18
경기도,용인시,처인구 이동읍,"18,967","8,906",2.13
경기도,용인시,처인구 남사읍,"23,511","9,978",2.36
경기도,용인시,처인구 양지읍,"21,387","10,524",2.03
경기도,용인시,처인구 원삼면,"7,417","3,839",1.93
경기도,용인시,처인구 백암면,"7,551","4,208",1.79
경기도,용인시,처인구 중앙동,"26,851","13,592",1.98
경기도,용인시,처인구 역북동,"34,643","15,690",2.21
경기도,용인시,처인구 삼가동,"13,011","5,255",2.48
경기도,용인시,처인구 유림1동,"13,470","6,585",2.05
경기도,용인시,처인구 유림2동,"38,369","14,900",2.58
경기도,용인시,처인구 동부동,"12,219","6,045",2.02
경기도,용인시,기흥구,"434,484","177,127",2.45
경기도,용인시,기흥구 신갈동,"36,050","15,980",2.26
경기도,용인시,기흥구 영덕1동,"34,203","13,822",2.47
경기도,용인시,기흥구 영덕2동,"19,047","7,950",2.4
경기도,용인시,기흥구 구갈동,"39,832","17,998",2.21
경기도,용인시,기흥구 상갈동,"12,462","6,124",2.03
경기도,용인시,기흥구 보라동,"32,426","12,544",2.58
경기도,용인시,기흥구 기흥동,"20,666","9,114",2.27
경기도,용인시,기흥구 서농동,"24,467","10,924",2.24
경기도,용인시,기흥구 구성동,"38,334","15,316",2.5
경기도,용인시,기흥구 마북동,"33,573","13,173",2.55
경기도,용인시,기흥구 동백1동,"30,931","11,599",2.67
경기도,용인시,기흥구 동백2동,"26,080","9,402",2.77
경기도,용인시,기흥구 동백3동,"27,424","10,447",2.63
경기도,용인시,기흥구 상하동,"22,939","9,145",2.51
경기도,용인시,기흥구 보정동,"36,050","13,589",2.65
경기도,용인시,수지구,"373,960","142,401",2.63
경기도,용인시,수지구 풍덕천1동,"34,449","15,602",2.21
경기도,용인시,수지구 풍덕천2동,"41,199","15,399",2.68
경기도,용인시,수지구 신봉동,"41,044","14,748",2.78
경기도,용인시,수지구 죽전1동,"28,978","11,074",2.62
경기도,용인시,수지구 죽전2동,"17,097","7,157",2.39
