행정구역,구로구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
전남광주통합특별시,북구,삼각동,"12,698",657,"1,308","1,497","1,508","1,861","2,463","2,021",947,369,67,0
전남광주통합특별시,북구,일곡동,"26,584","1,321","3,548","3,427","2,798","3,824","5,661","3,694","1,402",755,151,3
전남광주통합특별시,북구,매곡동,"12,492",727,"1,379","1,384","1,404","1,783","2,300","1,957",990,463,104,1
전남광주통합특별시,북구,오치1동,"9,660",299,749,"1,197","1,108","1,175","1,808","1,838","1,000",414,71,1
전남광주통합특별시,북구,오치2동,"10,937",301,605,"1,158","1,224","1,214","1,846","2,368","1,409",665,144,3
전남광주통합특별시,북구,석곡동,"2,098",36,92,114,137,150,312,587,405,216,47,2
전남광주통합특별시,북구,건국동,"22,187","1,987","2,704","2,269","3,012","3,812","3,809","2,685","1,263",532,110,4
전남광주통합특별시,북구,양산동,"34,676","2,320","3,702","3,864","4,670","5,717","6,214","4,678","2,307","1,039",159,6
전남광주통합특별시,북구,신용동,"31,533","3,076","4,458","3,077","4,738","6,415","5,225","2,928","1,143",398,73,2
전남광주통합특별시,광산구,광산구 ,"382,763","25,004","46,342","48,397","49,290","62,546","71,860","47,142","20,921","9,547","1,675",39
전남광주통합특별시,광산구,송정1동,"9,605",345,850,"1,308",926,"1,280","1,864","1,530",975,460,64,3
전남광주통합특별시,광산구,송정2동,"5,767",240,290,675,784,686,927,925,785,398,55,2
전남광주통합특별시,광산구,도산동,"13,739",836,"1,290","1,632","1,706","2,033","2,545","1,944","1,153",529,69,2
전남광주통합특별시,광산구,신흥동,"3,951",174,331,415,401,494,689,689,488,228,41,1
전남광주통합특별시,광산구,어룡동,"37,046","3,411","4,140","3,993","6,186","6,562","5,801","4,128","1,913",775,129,8
전남광주통합특별시,광산구,우산동,"27,447","1,934","1,963","2,901","4,415","3,871","4,826","4,402","2,046",897,189,3
전남광주통합특별시,광산구,월곡1동,"8,952",374,769,"1,068","1,029","1,069","1,690","1,816",774,301,62,0
전남광주통합특별시,광산구,월곡2동,"13,687",617,"1,391","1,702","1,493","1,825","2,905","2,260","1,008",435,51,0
전남광주통합특별시,광산구,비아동,"7,037",369,758,728,669,"1,119","1,533","1,099",471,236,55,0
전남광주통합특별시,광산구,첨단1동,"26,648","1,584","2,852","3,781","3,899","3,588","5,306","3,985","1,055",489,106,3
전남광주통합특별시,광산구,첨단2동,"39,916","2,293","4,446","6,348","5,960","6,012","7,870","4,708","1,448",704,124,3
전남광주통합특별시,광산구,신가동,"18,174","1,351","2,577","2,374","2,041","3,182","3,827","1,718",749,317,37,1
전남광주통합특별시,광산구,운남동,"27,665","1,480","3,140","3,473","3,318","4,314","5,632","3,757","1,566",825,159,1
전남광주통합특별시,광산구,수완동,"71,925","5,408","13,000","9,121","7,522","14,439","13,461","5,735","2,358",774,106,1
전남광주통합특별시,광산구,하남동,"26,404","2,037","3,402","3,404","3,765","4,912","4,599","2,901",993,323,67,1
전남광주통합특별시,광산구,임곡동,"1,817",27,97,64,108,115,280,489,341,230,62,4
전남광주통합특별시,광산구,동곡동,"1,531",18,49,81,88,118,230,385,319,206,37,0
전남광주통합특별시,광산구,평동,"4,881",233,195,406,633,603,803,949,655,344,56,4
전남광주통합특별시,광산구,삼도동,"1,970",26,99,81,113,136,285,506,395,276,53,0
전남광주통합특별시,광산구,본량동,"1,770",19,61,72,84,141,294,423,307,296,72,1
전남광주통합특별시,광산구,신창동,"32,831","2,228","4,642","4,770","4,150","6,047","6,493","2,793","1,122",504,81,1
전남광주통합특별시,담양군,담양군 ,"43,880","1,611","2,761","3,014","3,134","4,259","7,359","9,916","6,663","4,287",851,25
전남광주통합특별시,담양군,담양읍,"15,090",953,"1,281","1,268","1,490","1,917","2,526","2,635","1,757","1,044",213,6
전남광주통합특별시,담양군,봉산면,"2,546",65,104,138,159,240,395,638,443,304,60,0
전남광주통합특별시,담양군,고서면,"2,778",52,125,136,163,197,431,755,548,314,56,1
전남광주통합특별시,담양군,가사문학면,"1,162",22,40,61,64,67,199,317,208,154,28,2
전남광주통합특별시,담양군,창평면,"3,328",59,170,205,173,279,548,841,609,381,63,0
전남광주통합특별시,담양군,대덕면,"1,817",36,85,117,92,120,292,546,302,191,36,0
전남광주통합특별시,담양군,무정면,"2,272",58,61,202,141,127,359,563,413,277,69,2
전남광주통합특별시,담양군,금성면,"2,405",47,90,140,120,205,394,574,441,317,76,1
전남광주통합특별시,담양군,용면,"1,699",39,68,71,85,141,271,436,348,208,28,4
전남광주통합특별시,담양군,월산면,"2,169",44,98,92,123,178,378,564,381,263,45,3
전남광주통합특별시,담양군,수북면,"4,654",132,325,345,285,423,876,"1,123",637,417,88,3
전남광주통합특별시,담양군,대전면,"3,960",104,314,239,239,365,690,924,576,417,89,3
전남광주통합특별시,곡성군,곡성군 ,"27,686",757,"1,604","1,791","1,812","2,370","4,596","6,466","4,340","3,102",819,29
전남광주통합특별시,곡성군,곡성읍,"8,064",342,672,622,721,931,"1,366","1,491","1,066",664,178,11
전남광주통합특별시,곡성군,오곡면,"1,753",40,93,82,80,134,281,417,342,234,49,1
전남광주통합특별시,곡성군,삼기면,"1,665",30,46,77,81,103,258,423,324,251,71,1
전남광주통합특별시,곡성군,석곡면,"2,177",42,78,114,90,146,348,565,385,304,103,2
전남광주통합특별시,곡성군,목사동면,"1,354",16,52,55,59,85,181,391,242,220,52,1
전남광주통합특별시,곡성군,죽곡면,"1,973",46,68,85,97,123,293,554,372,268,64,3
전남광주통합특별시,곡성군,고달면,"1,074",14,31,38,58,50,152,315,193,181,42,0
전남광주통합특별시,곡성군,옥과면,"4,117",121,323,379,330,424,722,869,543,325,79,2
전남광주통합특별시,곡성군,입면,"2,318",36,111,190,132,160,481,541,327,267,69,4
전남광주통합특별시,곡성군,겸면,"1,657",19,76,74,85,102,282,447,277,229,63,3
전남광주통합특별시,곡성군,오산면,"1,534",51,54,75,79,112,232,453,269,159,49,1
전남광주통합특별시,구례군,구례군 ,"24,627",692,"1,531","1,578","1,325","2,226","4,253","5,771","3,864","2,788",586,13
전남광주통합특별시,구례군,구례읍,"10,809",461,910,890,784,"1,262","1,920","2,157","1,364",900,155,6
전남광주통합특별시,구례군,문척면,"1,315",21,65,75,55,84,251,368,209,155,32,0
전남광주통합특별시,구례군,간전면,"1,411",22,66,63,49,86,246,368,245,223,41,2
전남광주통합특별시,구례군,토지면,"2,444",34,83,124,99,149,443,719,417,288,85,3
전남광주통합특별시,구례군,마산면,"2,357",37,136,146,88,216,383,563,438,276,74,0
전남광주통합특별시,구례군,광의면,"2,170",44,90,85,97,140,315,526,439,365,68,1
전남광주통합특별시,구례군,용방면,"1,292",21,47,65,43,110,205,299,252,197,52,1
전남광주통합특별시,구례군,산동면,"2,829",52,134,130,110,179,490,771,500,384,79,0
전남광주통합특별시,고흥군,고흥군 ,"59,011","1,729","3,038","2,912","3,097","4,814","8,836","13,532","11,488","7,715","1,799",51
전남광주통합특별시,고흥군,고흥읍,"12,310",760,"1,295","1,072","1,176","1,568","2,072","2,057","1,404",743,157,6
전남광주통합특별시,고흥군,도양읍,"9,109",358,577,548,551,925,"1,502","1,974","1,652",850,167,5
전남광주통합특별시,고흥군,도양읍소록출장소,484,21,28,9,31,38,36,47,115,128,28,3
전남광주통합특별시,고흥군,도양읍시산출장소,190,3,6,10,10,21,38,42,28,21,11,0
전남광주통합특별시,고흥군,풍양면,"2,855",29,69,75,87,210,374,679,691,499,137,5
전남광주통합특별시,고흥군,도덕면,"2,648",39,76,91,100,151,381,694,576,422,117,1
전남광주통합특별시,고흥군,금산면,"3,876",52,129,143,122,222,532,973,929,634,137,3
전남광주통합특별시,고흥군,도화면,"3,484",72,95,119,148,207,523,836,775,571,135,3
전남광주통합특별시,고흥군,포두면,"4,423",58,152,181,155,252,677,"1,114",969,706,153,6
전남광주통합특별시,고흥군,봉래면,"1,772",38,56,61,65,127,251,447,389,286,51,1
전남광주통합특별시,고흥군,점암면,"2,574",38,78,96,116,145,341,686,556,411,104,3
전남광주통합특별시,고흥군,과역면,"3,002",39,99,106,116,178,445,813,624,474,107,1
전남광주통합특별시,고흥군,남양면,"2,130",34,88,70,68,135,295,573,490,304,69,4
전남광주통합특별시,고흥군,동강면,"2,805",66,87,121,121,201,397,687,637,371,114,3
전남광주통합특별시,고흥군,대서면,"2,046",34,53,72,68,118,250,569,453,346,81,2
전남광주통합특별시,고흥군,두원면,"2,792",45,80,71,70,152,372,646,658,559,137,2
전남광주통합특별시,고흥군,영남면,"1,144",23,24,26,37,67,167,296,251,202,48,3
전남광주통합특별시,고흥군,동일면,"1,367",20,46,41,56,97,183,399,291,188,46,0
전남광주통합특별시,보성군,보성군 ,"38,162","1,139","2,208","2,268","2,083","3,305","6,010","8,557","6,773","4,714","1,085",20
전남광주통합특별시,보성군,보성읍,"8,819",452,775,783,761,"1,029","1,553","1,598","1,081",663,123,1
전남광주통합특별시,보성군,벌교읍,"11,077",301,734,677,511,"1,034","1,715","2,402","2,069","1,334",294,6
전남광주통합특별시,보성군,노동면,"1,120",16,47,47,47,70,168,278,218,174,54,1
전남광주통합특별시,보성군,미력면,"1,376",29,52,74,69,81,229,330,262,204,46,0
전남광주통합특별시,보성군,겸백면,"1,088",36,36,35,35,67,167,256,216,187,51,2
전남광주통합특별시,보성군,율어면,"1,122",17,51,50,42,74,175,278,207,195,33,0
전남광주통합특별시,보성군,복내면,"1,566",37,62,75,69,97,207,401,307,238,73,0
전남광주통합특별시,보성군,문덕면,948,20,47,47,34,62,166,246,160,132,33,1
전남광주통합특별시,보성군,조성면,"3,403",65,113,141,152,249,518,820,708,519,115,3
전남광주통합특별시,보성군,득량면,"2,559",45,88,113,98,189,367,634,543,378,101,3
전남광주통합특별시,보성군,득량면예당출장소,"1,117",29,65,58,75,86,178,257,209,135,24,1
전남광주통합특별시,보성군,회천면,"2,935",72,118,125,145,202,434,799,568,381,91,0
전남광주통합특별시,보성군,웅치면,"1,032",20,20,43,45,65,133,258,225,174,47,2
전남광주통합특별시,화순군,화순군 ,"59,860","2,402","4,530","5,309","4,837","6,135","10,615","12,189","7,592","5,207","1,022",22
전남광주통합특별시,화순군,화순읍,"38,812","2,031","3,832","4,380","3,832","4,785","7,438","6,427","3,585","2,144",351,7
전남광주통합특별시,화순군,화순읍민원출장소,0,0,0,0,0,0,0,0,0,0,0,0
전남광주통합특별시,화순군,한천면,914,20,22,43,43,66,157,241,184,114,24,0
전남광주통합특별시,화순군,한천면영외출장소,398,4,12,7,7,23,57,100,97,86,5,0
전남광주통합특별시,화순군,춘양면,"1,594",21,47,62,70,98,201,449,328,250,63,5
전남광주통합특별시,화순군,청풍면,942,4,25,37,24,43,140,277,173,168,51,0
전남광주통합특별시,화순군,이양면,"1,644",29,25,70,70,94,230,446,345,264,68,3
전남광주통합특별시,화순군,능주면,"2,779",73,153,163,157,253,427,697,485,297,73,1
전남광주통합특별시,화순군,도곡면,"2,678",64,102,127,145,206,428,702,506,308,87,3
전남광주통합특별시,화순군,도암면,"1,291",15,37,45,55,58,186,367,256,235,37,0
전남광주통합특별시,화순군,이서면,984,18,45,38,48,61,153,267,173,149,32,0
전남광주통합특별시,화순군,백아면,"1,504",19,54,46,60,65,214,420,319,258,49,0
전남광주통합특별시,화순군,동복면,"1,428",19,37,49,73,78,184,412,283,243,49,1
전남광주통합특별시,화순군,사평면,"2,007",38,56,94,113,116,292,589,357,302,49,1
전남광주통합특별시,화순군,동면,"2,885",47,83,148,140,189,508,795,501,389,84,1
전남광주통합특별시,장흥군,장흥군 ,"33,877","1,226","2,230","2,181","2,203","3,251","5,378","7,271","5,459","3,764",900,14
전남광주통합특별시,장흥군,장흥읍,"14,670",867,"1,492","1,321","1,406","1,887","2,471","2,484","1,629",890,218,5
전남광주통합특별시,장흥군,관산읍,"4,243",80,189,189,181,306,601,"1,043",895,608,149,2
전남광주통합특별시,장흥군,대덕읍,"2,845",59,128,131,118,206,461,695,558,412,77,0
전남광주통합특별시,장흥군,용산면,"2,036",49,72,85,89,151,306,497,408,320,58,1
전남광주통합특별시,장흥군,안양면,"2,553",54,88,108,121,220,385,641,517,314,104,1
전남광주통합특별시,장흥군,장동면,"1,087",21,21,42,58,60,145,288,222,179,49,2
전남광주통합특별시,장흥군,장평면,"1,871",33,58,94,70,114,293,460,337,329,83,0
전남광주통합특별시,장흥군,유치면,899,3,15,34,29,40,159,290,167,134,28,0
전남광주통합특별시,장흥군,부산면,"1,305",17,42,56,43,83,214,302,233,243,69,3
전남광주통합특별시,장흥군,회진면,"2,368",43,125,121,88,184,343,571,493,335,65,0
전남광주통합특별시,강진군,강진군 ,"31,603","1,373","2,026","2,048","2,148","2,925","4,838","6,869","5,046","3,576",735,19
전남광주통합특별시,강진군,강진읍,"12,344",725,"1,143","1,071","1,069","1,467","1,996","2,274","1,538",892,166,3
전남광주통합특별시,강진군,군동면,"4,734",319,326,346,454,461,705,959,625,435,100,4
전남광주통합특별시,강진군,칠량면,"1,983",44,78,93,77,128,292,500,398,305,67,1
전남광주통합특별시,강진군,대구면,990,18,37,39,36,66,147,245,207,167,24,4
전남광주통합특별시,강진군,도암면,"2,247",49,73,78,92,144,300,581,487,365,78,0
전남광주통합특별시,강진군,신전면,"1,580",37,74,58,50,104,239,406,314,243,53,2
전남광주통합특별시,강진군,성전면,"2,530",60,91,128,142,169,381,609,493,386,70,1
전남광주통합특별시,강진군,작천면,"1,629",42,62,62,73,96,219,405,329,279,60,2
전남광주통합특별시,강진군,병영면,"1,416",28,53,76,61,98,214,358,266,208,53,1
전남광주통합특별시,강진군,옴천면,564,12,36,25,11,37,82,131,98,107,24,1
전남광주통합특별시,강진군,마량면,"1,586",39,53,72,83,155,263,401,291,189,40,0
전남광주통합특별시,해남군,해남군 ,"61,883","2,385","4,216","4,068","3,993","6,178","10,099","13,454","9,892","6,400","1,173",25
전남광주통합특별시,해남군,해남읍,"23,433","1,540","2,586","2,266","2,267","3,128","4,190","3,818","2,287","1,165",182,4
전남광주통합특별시,해남군,삼산면,"2,629",45,88,147,132,181,438,686,541,311,59,1
전남광주통합특별시,해남군,화산면,"2,788",69,84,108,136,223,419,696,576,406,70,1
전남광주통합특별시,해남군,현산면,"2,499",41,89,99,84,166,356,667,527,400,67,3
전남광주통합특별시,해남군,송지면,"5,338",151,265,282,264,495,840,"1,335",923,663,117,3
전남광주통합특별시,해남군,북평면,"2,397",28,88,123,84,152,377,597,498,391,59,0
전남광주통합특별시,해남군,북일면,"1,774",30,57,70,65,112,259,442,394,282,62,1
전남광주통합특별시,해남군,옥천면,"2,715",51,119,151,120,190,469,632,505,395,78,5
전남광주통합특별시,해남군,계곡면,"2,004",52,89,63,69,169,260,489,398,325,89,1
전남광주통합특별시,해남군,마산면,"2,209",46,105,102,115,175,339,516,413,326,72,0
전남광주통합특별시,해남군,황산면,"4,134",81,186,186,173,338,589,"1,115",883,490,92,1
전남광주통합특별시,해남군,산이면,"3,347",96,155,174,168,289,516,808,610,442,87,2
전남광주통합특별시,해남군,문내면,"3,485",95,178,143,163,267,526,881,710,445,75,2
